"","POSITION_X","POSITION_Y"
"1",42.166,54.587
"2",55.156,56.223
"3",46.227,57.012
"4",53.041,58.902
"5",52.641,60.508
"6",44.224,62.465
"7",46.759,67.361
"8",57.014,68.334
"9",56.007,70.096
"10",41.033,71.305
"11",47.082,73.531
"12",50.619,75.102
"13",50.72,76.484
"14",61.33,77.032
"15",50.901,78.071
"16",49.76,79.319
"17",48.119,79.476
"18",50.127,73.842
"19",50.991,74.742
"20",44,81.76
"21",45.6,81.76
"22",65.804,4.143
"23",79.61,8.892
"24",72.661,14.796
"25",66.431,20.72
"26",68.049,21.122
"27",66.243,22.348
"28",77.089,25.111
"29",70.22,30.101
"30",61.943,32.044
"31",73.043,32.431
"32",74.207,32.716
"33",79.661,33.712
"34",67.831,34.301
"35",69.508,36.976
"36",74.53,45.424
"37",81.76,45.44
"38",71.704,45.925
"39",81.76,46.4
"40",81.76,47.2
"41",70.695,47.411
"42",70.892,48.234
"43",74.341,50.035
"44",68.789,50.218
"45",75.882,52.287
"46",70.335,53.308
"47",72.712,56.518
"48",62.532,62.068
"49",63.497,72.649
"50",18.028,16.098
"51",6.406,27.073
"52",17.798,27.136
"53",18.807,27.247
"54",8.753,28.221
"55",9.925,28.463
"56",11.034,32.298
"57",10.599,33.058
"58",17.472,34.279
"59",8.765,34.443
"60",16.16,34.457
"61",19.169,35.246
"62",10.112,33.867
"63",9.757,34.184
"64",2.549,35.599
"65",19.503,36.12
"66",10.67,29.14
"67",11.392,31.438
"68",12.497,37.123
"69",19.776,37.234
"70",11.942,37.79
"71",17.191,37.967
"72",19.202,38.105
"73",18.73,39.25
"74",19.17,41.62
"75",12.119,42.049
"76",19.491,40.254
"77",12.101,40.594
"78",19.703,39.418
"79",10.115,39.483
"80",11.467,42.917
"81",17.197,43.127
"82",15.58,44.005
"83",14.306,44.205
"84",18.413,47.663
"85",9.566,58.528
"86",7.083,60.031
"87",15.223,62.943
"88",16.594,63.067
"89",16.62,66.514
"90",6.369,67.244
"91",15.59,68.772
"92",18.049,71.399
"93",12.653,73.424
"94",14.242,76.423
"95",7.806,77.459
"96",3.084,78.096
"97",10.961,81.35
"98",16.66,42.269
"99",18.381,42.547
"100",40.518,32.465
"101",26.521,33.156
"102",32.485,35.564
"103",24.859,35.666
"104",27.147,39.594
"105",28.573,42.078
"106",35.61,36
"107",40.704,39.364
"108",29.739,42.033
"109",23.091,45.494
"110",38.186,47.937
"111",39.178,48.808
"112",24.675,50.041
"113",33.946,50.146
"114",33.105,51.608
"115",21.248,52.048
"116",33.009,52.276
"117",20.469,52.635
"118",35.522,54.729
"119",25.878,55.842
"120",12.266,77.588
"121",17.572,77.536
"122",27.687,55.902
"123",35.208,57.104
"124",30.488,57.98
"125",31.521,58.536
"126",20.684,61.267
"127",29.909,62.131
"128",31.755,60.061
"129",33.782,60.922
"130",30.195,62.765
"131",31.326,62.735
"132",37.324,62.864
"133",23.853,64.21
"134",20.777,67.08
"135",35.35,68.344
"136",32.927,69.539
"137",26.322,69.785
"138",34.355,71.622
"139",40.46,74.914
"140",35.547,75.1
"141",37.02,75.386
"142",34.534,75.526
"143",33.796,75.692
"144",35.701,76.998
"145",38.749,78.656
"146",29.879,80.133
"147",28.746,80.349
"148",27.597,80.779
"149",31.295,80.754
"150",30.126,81.199
"151",26.018,81.487
"152",44.392,10.429
"153",54.765,11.032
"154",48.77,15.297
"155",51.179,20.748
"156",58.38,21.695
"157",52.939,23.894
"158",40.971,24.005
"159",55.945,24.249
"160",51.649,25.972
"161",51.356,28.192
"162",56.096,30.413
"163",42.269,30.758
"164",54.206,31.727
"165",48.47,32.141
"166",48.317,33.118
"167",60.905,33.442
"168",58.207,34.674
"169",47.558,35.803
"170",58.435,39.088
"171",50.268,40.768
"172",43.643,42.396
"173",48.118,47.508
"174",24.96,81.76
"175",32,81.76
"176",51.496,47.739
"177",47.352,49.076
"178",44.309,50.878
"179",44.638,51.705
"180",38.72,81.76
"181",44.952,8.22
"182",57.044,51.621
"183",50.238,51.869
"184",58.739,53.38
"185",43.787,54.355
"186",45.345,54.466
