"","POSITION_X","POSITION_Y"
"1",0,35.52
"2",11.597,38.802
"3",14.76,44.489
"4",19.937,45.165
"5",14.132,53.15
"6",15.385,44.177
"7",22.433,0.526
"8",33.125,0.553
"9",36.803,0.854
"10",24.209,2.395
"11",26.367,4.367
"12",15.969,54.061
"13",34.292,5.171
"14",31.907,16.369
"15",26.661,18.397
"16",28.83,25.478
"17",33.639,6.1
"18",28.221,42.839
"19",18.535,52.357
"20",33.464,48.743
"21",38.722,43.462
"22",34.101,53.966
"23",29.577,52.787
"24",26.514,61.984
"25",23.077,64.612
"26",35.277,80.908
"27",38.066,71.962
"28",36.843,77.603
"29",39.766,81.057
"30",58.72,0
"31",60.64,0
"32",49.842,2.189
"33",43.419,2.533
"34",55.968,4.527
"35",44.58,5.951
"36",55.481,7.893
"37",53.11,8.545
"38",48.611,10.639
"39",58.085,10.895
"40",46.873,12.899
"41",59.093,15.886
"42",59.305,16.323
"43",54.143,16.57
"44",52.897,17.381
"45",51.394,32.085
"46",50.117,32.745
"47",54.462,33.988
"48",53.5,32.223
"49",50.998,34.343
"50",54.186,39.577
"51",10.646,40.535
"52",51.825,47.442
"53",60.9,46.8
"54",59.421,47.519
"55",58.006,51.223
"56",60.688,48.487
"57",61.038,51.358
"58",44.731,51.874
"59",46.711,52.854
"60",48.218,54.765
"61",53.897,54.681
"62",46.235,56.064
"63",49.21,57.858
"64",58.567,59.011
"65",55.379,59.881
"66",55.362,63.434
"67",59.421,63.349
"68",61.145,63.366
"69",46.614,67.983
"70",52.911,64.796
"71",49.674,68.947
"72",47.858,69.417
"73",50.132,69.15
"74",45.039,70.211
"75",60.546,70.803
"76",52.811,71
"77",54.857,74.026
"78",50.904,71.729
"79",49.48,74.685
"80",74.685,41.112
"81",79.53,42.916
"82",65.307,47.662
"83",75.301,48.963
"84",62.192,50.127
"85",81.497,50.777
"86",61.585,52.368
"87",81.76,57.28
"88",62.4,60.96
"89",81.76,61.28
"90",81.76,62.56
"91",65.84,62.94
"92",66.872,65.175
"93",66.58,66.216
"94",79.78,66.696
"95",65.074,67.534
"96",65.909,68.792
"97",62.264,69.834
"98",64.289,71.249
"99",76.515,74.707
"100",65.748,80.445
"101",68.053,80.688
"102",62.96,80.981
