"","POSITION_X","POSITION_Y"
"1",6.411,5.932
"2",17.198,18.362
"3",4.425,17.767
"4",18.829,23.01
"5",13.778,22.419
"6",5.89,26.997
"7",15.787,23.383
"8",0,34.08
"9",1.643,30.651
"10",10.118,51.968
"11",0.992,36.748
"12",12.427,58.086
"13",14.274,54.266
"14",13.858,60.398
"15",0,59.2
"16",0.38,62.008
"17",15.195,60.504
"18",0,64.16
"19",0,62.88
"20",16.278,44.136
"21",12.883,64.156
"22",20.183,69.229
"23",16.1,46.995
"24",4.746,71.737
"25",19.737,71.38
"26",8.961,73.632
"27",19.376,72.987
"28",9.973,74.701
"29",10.929,74.552
"30",8.995,76.672
"31",9.11,75.171
"32",14.689,81.065
"33",7.866,77.575
"34",40.338,5.876
"35",18.4,81.76
"36",30.213,12.197
"37",40.638,7.207
"38",36.545,17.272
"39",29.295,14.628
"40",21.63,7.989
"41",30.412,17.375
"42",34.828,18.645
"43",20.908,9.338
"44",36.695,22.474
"45",37.554,18.93
"46",31.663,23.696
"47",26.889,22.658
"48",40.8,26.173
"49",31.349,26.133
"50",30.321,22.754
"51",39.981,30.435
"52",28.211,30.987
"53",34.698,23.229
"54",32.218,34.68
"55",33.649,31.999
"56",29.784,36.726
"57",30.656,35.993
"58",29.624,38.663
"59",38.984,37.863
"60",33.127,47.679
"61",36.397,40.785
"62",36.016,49.97
"63",37.61,48.284
"64",20.785,54.533
"65",29.951,51.715
"66",28.618,57.656
"67",26.663,57.014
"68",22.767,62.412
"69",27.246,58.524
"70",39.424,64.717
"71",24.054,63.228
"72",27.176,69.066
"73",39.538,66.728
"74",28.437,67.432
"75",29.932,69.345
"76",21.036,70.401
"77",26.245,67.807
"78",28.062,72.123
"79",31.348,71.844
"80",29.834,74.048
"81",20.654,72.313
"82",40.508,75.648
"83",23.945,75.749
"84",34.378,77.667
"85",21.561,76.485
"86",33.97,80.702
"87",38.489,79.398
"88",20.48,81.76
"89",24.215,81.446
"90",23.2,81.76
"91",21.92,81.76
"92",26.72,81.76
"93",25.44,81.76
"94",6.034,24.029
"95",50.389,4.807
"96",50.095,7.712
"97",18.953,24.31
"98",43.609,12.076
"99",51.799,8.861
"100",41.882,27.596
"101",46.015,16.955
"102",40.919,28.725
"103",56.39,28.207
"104",43.215,18.054
"105",45.079,29.557
"106",46.17,31.021
"107",43.122,25.17
"108",41.124,31.551
"109",57.572,31.056
"110",53.315,37.912
"111",58.358,37.098
"112",47.084,44.408
"113",60.476,40.057
"114",47.903,40.239
"115",49.621,45.287
"116",50.897,48.906
"117",49.043,41.756
"118",50.354,58.675
"119",54.886,49.112
"120",48.958,49.311
"121",48.828,59.854
"122",43.445,61.369
"123",48.381,53.259
"124",48.4,62.312
"125",58.593,61.869
"126",49.351,63.032
"127",46.639,62.588
"128",60.104,66.565
"129",44.922,66.543
"130",50.524,62.655
"131",49.729,67.287
"132",61.097,68.023
"133",48.444,62.811
"134",49.597,55.181
"135",47.451,68.272
"136",52.067,68.409
"137",61.237,56.212
"138",51.862,72.23
"139",51.057,69.079
"140",56.574,79.893
"141",54.744,76.317
"142",45.821,77.44
"143",76.579,0.441
"144",44.699,53.928
"145",54.72,79.094
"146",68.771,0.659
"147",46.558,53.876
"148",79.399,2.353
"149",75.16,0.734
"150",65.378,1.53
"151",81.76,3.36
"152",76.056,9.856
"153",74.835,1.764
"154",64.94,11.777
"155",61.565,11.035
"156",73.105,8.501
"157",65.953,13.359
"158",75.053,14.636
"159",63.24,9.945
"160",71.425,17.568
"161",67.863,15.405
"162",80.054,18.655
"163",66.774,18.496
"164",74.392,26.95
"165",78.714,21.706
"166",66.362,29.66
"167",67.964,29.277
"168",66.537,42.911
"169",67.654,30.606
"170",64.439,44.495
"171",72.799,43.604
"172",70.655,46.605
"173",75.686,44.456
"174",66.297,47.925
"175",69.307,46.713
"176",79.044,51.878
"177",66.822,47.845
"178",70.327,54.579
"179",80.26,51.767
"180",65.094,55.82
"181",71.343,55.469
"182",66.614,56.263
"183",81.76,56
"184",81.76,56.96
"185",77.024,56.607
"186",71.717,58.855
"187",64.93,58.703
"188",81.76,59.36
"189",76.842,58.971
"190",75.266,60.746
"191",71.958,59.508
"192",65.053,63.536
"193",64.994,61.284
"194",65.445,68.162
"195",63.367,64.006
"196",73.719,79.82
"197",67.414,69.015
"198",75.251,80.7
"199",72.467,80.188
"200",68.16,81.76
"201",67.822,80.863
"202",71.04,81.76
"203",69.28,81.76
"204",75.36,81.76
